Timestamp,year,california
1679,2016,24686
1680,2016,23486
1681,2016,22602
1682,2016,21879
1683,2016,21039
1684,2016,20809
1685,2016,20982
1686,2016,21500
1687,2016,22166
1688,2016,22609
1689,2016,22957
1690,2016,23362
1691,2016,23495
1692,2016,23329
1693,2016,23204
1694,2016,23066
1695,2016,22929
1696,2016,22944
1697,2016,23086
1698,2016,24228
1699,2016,26259
1700,2016,26362
1701,2016,25757
1702,2016,24588
1703,2016,23215
1704,2016,22011
1705,2016,21208
1706,2016,20704
1707,2016,20704
1708,2016,20226
1709,2016,20079
1710,2016,20273
1711,2016,20806
1712,2016,21109
1713,2016,21516
1714,2016,22109
1715,2016,22523
1716,2016,22713
1717,2016,22768
1718,2016,22820
1719,2016,23004
1720,2016,23125
1721,2016,23033
1722,2016,23545
1723,2016,24711
1724,2016,26370
1725,2016,26428
1726,2016,25457
1727,2016,23975
1728,2016,22421
1729,2016,21416
1730,2016,20733
1731,2016,20219
1732,2016,20155
1733,2016,20500
1734,2016,21660
1735,2016,23893
1736,2016,25774
1737,2016,25981
1738,2016,25865
1739,2016,26179
1740,2016,26041
1741,2016,25644
1742,2016,25411
1743,2016,25114
1744,2016,24810
1745,2016,24699
1746,2016,25152
1747,2016,25822
1748,2016,28000
1749,2016,28081
1750,2016,26865
1751,2016,24879
1752,2016,23208
1753,2016,22075
1754,2016,21306
1755,2016,20854
1756,2016,20766
1757,2016,21284
1758,2016,22470
1759,2016,24600
1760,2016,26051
1761,2016,25995
1762,2016,25734
1763,2016,25492
1764,2016,25398
1765,2016,25388
1766,2016,25539
1767,2016,25550
1768,2016,25682
1769,2016,25739
1770,2016,25600
1771,2016,26132
1772,2016,27870
1773,2016,28093
1774,2016,26835
1775,2016,24986
1776,2016,23205
1777,2016,22240
1778,2016,21464
1779,2016,20967
1780,2016,20867
1781,2016,21147
1782,2016,22192
1783,2016,24753
1784,2016,26123
1785,2016,26016
1786,2016,25770
1787,2016,26058
1788,2016,25932
1789,2016,25862
1790,2016,26205
1791,2016,26469
1792,2016,26791
1793,2016,26756
1794,2016,26869
1795,2016,27427
1796,2016,28931
1797,2016,28790
1798,2016,27348
1799,2016,25199
1800,2016,23108
1801,2016,21940
1802,2016,21384
1803,2016,21112
1804,2016,21212
1805,2016,21372
1806,2016,22266
1807,2016,24669
1808,2016,25908
1809,2016,25835
1810,2016,25804
1811,2016,25898
1812,2016,25948
1813,2016,26066
1814,2016,26391
1815,2016,26751
1816,2016,27135
1817,2016,27060
1818,2016,27114
1819,2016,27356
1820,2016,28730
1821,2016,28653
1822,2016,27300
1823,2016,25157
1824,2016,23088
1825,2016,22148
1826,2016,21663
1827,2016,21302
1828,2016,21119
1829,2016,21347
1830,2016,22338
1831,2016,24521
1832,2016,25969
1833,2016,26211
1834,2016,26219
1835,2016,26329
1836,2016,26325
1837,2016,25974
1838,2016,26016
1839,2016,26110
1840,2016,26187
1841,2016,26007
1842,2016,25903
1843,2016,26211
1844,2016,27703
1845,2016,27615
1846,2016,26375
1847,2016,24865
1848,2016,23215
1849,2016,22111
1850,2016,21125
1851,2016,20753
1852,2016,20504
1853,2016,20582
1854,2016,21037
1855,2016,21774
1856,2016,22389
1857,2016,22789
1858,2016,23571
1859,2016,23460
1860,2016,23125
1861,2016,22807
1862,2016,22783
1863,2016,22885
1864,2016,23016
1865,2016,23438
1866,2016,23579
1867,2016,24164
1868,2016,25656
1869,2016,25701
1870,2016,24898
1871,2016,23595
1872,2016,22198
1873,2016,21069
1874,2016,20092
1875,2016,19521
1876,2016,19226
1877,2016,19043
1878,2016,19322
1879,2016,20058
1880,2016,20348
1881,2016,21194
1882,2016,21884
1883,2016,21919
1884,2016,21894
1885,2016,22034
1886,2016,22268
1887,2016,22456
1888,2016,22698
1889,2016,23084
1890,2016,23643
1891,2016,24293
1892,2016,26149
1893,2016,26448
1894,2016,25302
1895,2016,23498
1896,2016,21749
1897,2016,21213
1898,2016,20665
1899,2016,20085
1900,2016,19903
1901,2016,20296
1902,2016,21446
1903,2016,23644
1904,2016,25127
1905,2016,25844
1906,2016,26187
1907,2016,26225
1908,2016,26287
1909,2016,26292
1910,2016,26148
1911,2016,26054
1912,2016,26068
1913,2016,26229
1914,2016,26007
1915,2016,26414
1916,2016,28018
1917,2016,28010
1918,2016,26730
1919,2016,24737
1920,2016,23003
1921,2016,21985
1922,2016,21086
1923,2016,20644
1924,2016,20492
1925,2016,20767
1926,2016,22013
1927,2016,24655
1928,2016,25844
1929,2016,25822
1930,2016,25870
1931,2016,26154
1932,2016,25923
1933,2016,25706
1934,2016,25560
1935,2016,25419
1936,2016,25097
1937,2016,24783
1938,2016,24911
1939,2016,25346
1940,2016,27269
1941,2016,27592
1942,2016,26376
1943,2016,24585
1944,2016,22862
1945,2016,22235
1946,2016,21592
1947,2016,21296
1948,2016,20895
1949,2016,21170
1950,2016,22525
1951,2016,25003
1952,2016,26232
1953,2016,26232
1954,2016,26053
1955,2016,26164
1956,2016,25859
1957,2016,25722
1958,2016,25772
1959,2016,25855
1960,2016,25702
1961,2016,25705
1962,2016,25757
1963,2016,26410
1964,2016,28066
1965,2016,28330
1966,2016,26950
1967,2016,24859
1968,2016,22851
1969,2016,21419
1970,2016,20888
1971,2016,20436
1972,2016,20362
1973,2016,20723
1974,2016,21892
1975,2016,24190
1976,2016,25342
1977,2016,25250
1978,2016,25166
1979,2016,25637
1980,2016,25663
1981,2016,25594
1982,2016,25692
1983,2016,25835
1984,2016,25796
1985,2016,25720
1986,2016,26110
1987,2016,26025
1988,2016,27571
1989,2016,27764
1990,2016,26448
1991,2016,24683
1992,2016,22896
1993,2016,21543
1994,2016,20926
1995,2016,20329
1996,2016,20135
1997,2016,20431
1998,2016,21425
1999,2016,23406
2000,2016,24420
2001,2016,24878
2002,2016,25327
2003,2016,25568
2004,2016,25397
2005,2016,25167
2006,2016,25254
