Timestamp,year,california
132,2016,0.7
133,2016,0.71
134,2016,0.72
135,2016,0.73
136,2016,0.71
137,2016,0.62
138,2016,0.59
139,2016,0.56
140,2016,0.51
141,2016,0.43
142,2016,0.36
143,2016,0.31
144,2016,0.27
145,2016,0.23
146,2016,0.2
147,2016,0.19
148,2016,0.17
149,2016,0.16
150,2016,0.14
151,2016,0.11
152,2016,0.09
153,2016,0.09
154,2016,0.09
155,2016,0.16
156,2016,0.23
157,2016,0.32
158,2016,0.34
159,2016,0.29
160,2016,0.21
161,2016,0.19
162,2016,0.2
163,2016,0.17
164,2016,0.1
165,2016,0.05
166,2016,0.04
167,2016,0.06
168,2016,0.11
169,2016,0.14
170,2016,0.16
171,2016,0.16
172,2016,0.15
173,2016,0.12
174,2016,0.09
175,2016,0.07
176,2016,0.06
177,2016,0.04
178,2016,0.04
179,2016,0.06
180,2016,0.07
181,2016,0.06
182,2016,0.05
183,2016,0.05
184,2016,0.06
185,2016,0.07
186,2016,0.09
187,2016,0.11
188,2016,0.1
189,2016,0.07
190,2016,0.06
191,2016,0.07
192,2016,0.1
193,2016,0.12
194,2016,0.1
195,2016,0.08
196,2016,0.08
197,2016,0.08
198,2016,0.08
199,2016,0.06
200,2016,0.06
201,2016,0.07
202,2016,0.08
203,2016,0.1
204,2016,0.11
205,2016,0.1
206,2016,0.12
207,2016,0.14
208,2016,0.15
209,2016,0.16
210,2016,0.19
211,2016,0.24
212,2016,0.24
213,2016,0.23
214,2016,0.22
215,2016,0.22
216,2016,0.21
217,2016,0.18
218,2016,0.18
219,2016,0.19
220,2016,0.22
221,2016,0.24
222,2016,0.25
223,2016,0.25
224,2016,0.21
225,2016,0.16
226,2016,0.15
227,2016,0.15
228,2016,0.13
229,2016,0.13
230,2016,0.16
231,2016,0.18
232,2016,0.18
233,2016,0.15
234,2016,0.14
235,2016,0.14
236,2016,0.13
237,2016,0.13
238,2016,0.13
239,2016,0.14
240,2016,0.14
241,2016,0.15
242,2016,0.18
243,2016,0.22
244,2016,0.23
245,2016,0.22
246,2016,0.19
247,2016,0.16
248,2016,0.13
249,2016,0.08
250,2016,0.08
251,2016,0.08
252,2016,0.07
253,2016,0.07
254,2016,0.09
255,2016,0.13
256,2016,0.15
257,2016,0.14
258,2016,0.17
259,2016,0.18
260,2016,0.19
261,2016,0.22
262,2016,0.24
263,2016,0.24
264,2016,0.21
265,2016,0.18
266,2016,0.14
267,2016,0.11
268,2016,0.1
269,2016,0.11
270,2016,0.11
271,2016,0.09
272,2016,0.05
273,2016,0.03
274,2016,0.03
275,2016,0.04
276,2016,0.04
277,2016,0.05
278,2016,0.07
279,2016,0.1
280,2016,0.13
281,2016,0.14
282,2016,0.16
283,2016,0.18
284,2016,0.21
285,2016,0.26
286,2016,0.34
287,2016,0.42
288,2016,0.48
289,2016,0.54
290,2016,0.63
291,2016,0.7
292,2016,0.75
293,2016,0.78
294,2016,0.8
295,2016,0.8
296,2016,0.78
297,2016,0.71
298,2016,0.74
299,2016,0.77
300,2016,0.79
301,2016,0.8
302,2016,0.81
303,2016,0.82
304,2016,0.81
305,2016,0.77
306,2016,0.75
307,2016,0.72
308,2016,0.66
309,2016,0.61
310,2016,0.58
311,2016,0.58
312,2016,0.59
313,2016,0.62
314,2016,0.7
315,2016,0.76
316,2016,0.78
317,2016,0.78
318,2016,0.78
319,2016,0.76
320,2016,0.74
321,2016,0.68
322,2016,0.76
323,2016,0.8
324,2016,0.8
325,2016,0.78
326,2016,0.78
327,2016,0.79
328,2016,0.77
329,2016,0.73
330,2016,0.76
331,2016,0.8
332,2016,0.79
333,2016,0.78
334,2016,0.76
335,2016,0.76
336,2016,0.77
337,2016,0.77
338,2016,0.78
339,2016,0.8
340,2016,0.82
341,2016,0.84
342,2016,0.85
343,2016,0.84
344,2016,0.78
345,2016,0.67
346,2016,0.59
347,2016,0.55
348,2016,0.48
349,2016,0.44
350,2016,0.47
351,2016,0.53
352,2016,0.56
353,2016,0.52
354,2016,0.57
355,2016,0.61
356,2016,0.56
357,2016,0.48
358,2016,0.42
359,2016,0.37
360,2016,0.33
361,2016,0.29
362,2016,0.32
363,2016,0.35
364,2016,0.38
365,2016,0.4
366,2016,0.4
367,2016,0.4
368,2016,0.36
369,2016,0.26
370,2016,0.23
371,2016,0.32
372,2016,0.33
373,2016,0.3
374,2016,0.31
375,2016,0.32
376,2016,0.31
377,2016,0.26
378,2016,0.27
379,2016,0.27
380,2016,0.24
381,2016,0.2
382,2016,0.17
383,2016,0.16
384,2016,0.15
385,2016,0.16
386,2016,0.18
387,2016,0.2
388,2016,0.21
389,2016,0.23
390,2016,0.25
391,2016,0.25
392,2016,0.23
393,2016,0.17
394,2016,0.15
395,2016,0.18
396,2016,0.18
397,2016,0.17
398,2016,0.17
399,2016,0.17
400,2016,0.17
401,2016,0.13
402,2016,0.13
403,2016,0.15
404,2016,0.19
405,2016,0.22
406,2016,0.22
407,2016,0.21
408,2016,0.18
409,2016,0.15
410,2016,0.13
411,2016,0.12
412,2016,0.11
413,2016,0.1
414,2016,0.08
415,2016,0.07
416,2016,0.04
417,2016,0.02
418,2016,0.01
419,2016,0.01
420,2016,0.03
421,2016,0.05
422,2016,0.09
423,2016,0.12
424,2016,0.1
425,2016,0.06
426,2016,0.04
427,2016,0.04
428,2016,0.03
429,2016,0.03
430,2016,0.04
431,2016,0.04
432,2016,0.03
433,2016,0.04
434,2016,0.04
435,2016,0.04
436,2016,0.03
437,2016,0.03
438,2016,0.02
439,2016,0.01
440,2016,0.01
441,2016,0.01
442,2016,0.01
443,2016,0
444,2016,0
445,2016,0.01
446,2016,0.01
447,2016,0.01
448,2016,0.01
449,2016,0.02
450,2016,0.02
451,2016,0.02
452,2016,0.01
453,2016,0.01
454,2016,0.01
455,2016,0.01
456,2016,0
457,2016,0
458,2016,0
459,2016,0
460,2016,0
461,2016,0.01
462,2016,0.01
463,2016,0.01
464,2016,0.02
465,2016,0.03
466,2016,0.04
467,2016,0.05
468,2016,0.04
469,2016,0.04
470,2016,0.03
471,2016,0.03
472,2016,0.04
473,2016,0.04
474,2016,0.06
475,2016,0.1
476,2016,0.12
477,2016,0.13
478,2016,0.15
479,2016,0.15
480,2016,0.13
481,2016,0.12
482,2016,0.14
483,2016,0.17
484,2016,0.2
485,2016,0.22
486,2016,0.23
487,2016,0.24
488,2016,0.21
489,2016,0.14
490,2016,0.12
491,2016,0.12
492,2016,0.12
493,2016,0.13
494,2016,0.15
495,2016,0.18
496,2016,0.2
497,2016,0.22
498,2016,0.24
499,2016,0.22
500,2016,0.17
501,2016,0.12
502,2016,0.08
503,2016,0.07
504,2016,0.09
505,2016,0.11
506,2016,0.13
507,2016,0.16
508,2016,0.18
509,2016,0.18
510,2016,0.15
511,2016,0.12
512,2016,0.08
513,2016,0.04
514,2016,0.02
515,2016,0.01
516,2016,0.01
517,2016,0.02
518,2016,0.03
519,2016,0.05
520,2016,0.08
521,2016,0.08
522,2016,0.09
523,2016,0.1
524,2016,0.09
525,2016,0.08
526,2016,0.09
527,2016,0.11
528,2016,0.14
529,2016,0.15
530,2016,0.16
531,2016,0.17
532,2016,0.19
533,2016,0.2
534,2016,0.2
535,2016,0.21
536,2016,0.19
537,2016,0.13
538,2016,0.1
539,2016,0.09
540,2016,0.08
541,2016,0.06
542,2016,0.04
543,2016,0.03
544,2016,0.03
545,2016,0.03
546,2016,0.02
547,2016,0.01
548,2016,0
549,2016,0
550,2016,0
551,2016,0
552,2016,0
553,2016,0
554,2016,0
555,2016,0.01
556,2016,0.01
557,2016,0.01
558,2016,0.01
559,2016,0
560,2016,0
561,2016,0.01
562,2016,0.01
563,2016,0.01
564,2016,0.01
565,2016,0.01
566,2016,0.01
567,2016,0.01
568,2016,0.01
569,2016,0.01
570,2016,0.01
571,2016,0.01
572,2016,0.02
573,2016,0.02
574,2016,0.02
575,2016,0.02
576,2016,0.02
577,2016,0.02
578,2016,0.02
579,2016,0.02
580,2016,0.03
581,2016,0.03
582,2016,0.03
583,2016,0.03
584,2016,0.02
585,2016,0.01
586,2016,0
587,2016,0
588,2016,0
589,2016,0
590,2016,0
591,2016,0.01
592,2016,0.02
593,2016,0.03
594,2016,0.05
595,2016,0.06
596,2016,0.07
597,2016,0.07
598,2016,0.06
599,2016,0.06
600,2016,0.08
601,2016,0.1
602,2016,0.14
603,2016,0.19
604,2016,0.2
605,2016,0.18
606,2016,0.16
607,2016,0.14
608,2016,0.11
609,2016,0.09
610,2016,0.12
611,2016,0.16
612,2016,0.2
613,2016,0.2
614,2016,0.19
615,2016,0.19
616,2016,0.2
617,2016,0.18
618,2016,0.17
619,2016,0.21
620,2016,0.31
621,2016,0.39
622,2016,0.36
623,2016,0.28
624,2016,0.27
625,2016,0.29
626,2016,0.32
627,2016,0.34
628,2016,0.34
629,2016,0.3
630,2016,0.23
631,2016,0.18
632,2016,0.14
633,2016,0.11
634,2016,0.09
635,2016,0.08
636,2016,0.11
637,2016,0.16
638,2016,0.2
639,2016,0.17
640,2016,0.13
641,2016,0.12
642,2016,0.13
643,2016,0.15
644,2016,0.16
645,2016,0.18
646,2016,0.18
647,2016,0.15
648,2016,0.16
649,2016,0.18
650,2016,0.16
651,2016,0.12
652,2016,0.11
653,2016,0.14
654,2016,0.14
655,2016,0.15
656,2016,0.11
657,2016,0.07
658,2016,0.08
659,2016,0.11
660,2016,0.15
661,2016,0.16
662,2016,0.14
663,2016,0.14
664,2016,0.14
665,2016,0.11
666,2016,0.1
667,2016,0.09
668,2016,0.09
669,2016,0.11
670,2016,0.13
671,2016,0.14
672,2016,0.14
673,2016,0.14
674,2016,0.13
675,2016,0.12
676,2016,0.12
677,2016,0.12
678,2016,0.13
679,2016,0.14
680,2016,0.14
681,2016,0.1
682,2016,0.14
683,2016,0.15
684,2016,0.11
685,2016,0.09
686,2016,0.07
687,2016,0.06
688,2016,0.05
689,2016,0.06
690,2016,0.09
691,2016,0.16
692,2016,0.23
693,2016,0.29
694,2016,0.31
695,2016,0.31
696,2016,0.28
697,2016,0.27
698,2016,0.29
699,2016,0.33
700,2016,0.37
701,2016,0.41
702,2016,0.46
703,2016,0.52
704,2016,0.57
705,2016,0.66
706,2016,0.73
707,2016,0.75
708,2016,0.76
709,2016,0.74
710,2016,0.7
711,2016,0.67
712,2016,0.66
713,2016,0.66
714,2016,0.65
715,2016,0.68
716,2016,0.7
717,2016,0.71
718,2016,0.72
719,2016,0.74
720,2016,0.75
721,2016,0.75
722,2016,0.73
723,2016,0.71
724,2016,0.66
725,2016,0.58
726,2016,0.5
727,2016,0.48
728,2016,0.41
729,2016,0.29
730,2016,0.19
731,2016,0.19
732,2016,0.22
733,2016,0.26
734,2016,0.3
735,2016,0.35
736,2016,0.35
737,2016,0.31
738,2016,0.29
739,2016,0.33
740,2016,0.36
741,2016,0.37
742,2016,0.41
743,2016,0.46
744,2016,0.5
745,2016,0.52
746,2016,0.6
747,2016,0.63
748,2016,0.64
749,2016,0.62
750,2016,0.58
751,2016,0.54
752,2016,0.48
753,2016,0.47
754,2016,0.44
755,2016,0.4
756,2016,0.35
757,2016,0.33
758,2016,0.31
759,2016,0.33
760,2016,0.38
761,2016,0.42
762,2016,0.43
763,2016,0.47
764,2016,0.46
765,2016,0.41
766,2016,0.38
767,2016,0.38
768,2016,0.4
769,2016,0.4
770,2016,0.36
771,2016,0.31
772,2016,0.25
773,2016,0.2
774,2016,0.18
775,2016,0.17
776,2016,0.15
777,2016,0.13
778,2016,0.07
779,2016,0.02
780,2016,0
781,2016,0
782,2016,0.01
783,2016,0.01
784,2016,0.02
785,2016,0.04
786,2016,0.07
787,2016,0.09
788,2016,0.13
789,2016,0.18
790,2016,0.23
791,2016,0.29
792,2016,0.36
793,2016,0.41
794,2016,0.42
795,2016,0.41
796,2016,0.4
797,2016,0.39
798,2016,0.41
799,2016,0.44
800,2016,0.44
801,2016,0.49
802,2016,0.47
803,2016,0.5
804,2016,0.54
805,2016,0.58
806,2016,0.59
807,2016,0.58
808,2016,0.55
809,2016,0.49
810,2016,0.39
811,2016,0.32
812,2016,0.26
813,2016,0.21
814,2016,0.17
815,2016,0.16
816,2016,0.14
817,2016,0.12
818,2016,0.1
819,2016,0.09
820,2016,0.09
821,2016,0.06
822,2016,0.03
823,2016,0.03
824,2016,0.02
825,2016,0.02
826,2016,0.02
827,2016,0.02
828,2016,0.02
829,2016,0.03
830,2016,0.05
831,2016,0.07
832,2016,0.09
833,2016,0.11
834,2016,0.12
835,2016,0.13
836,2016,0.11
837,2016,0.1
838,2016,0.11
839,2016,0.15
840,2016,0.2
841,2016,0.25
842,2016,0.27
843,2016,0.26
844,2016,0.22
845,2016,0.19
846,2016,0.18
847,2016,0.18
848,2016,0.16
849,2016,0.16
850,2016,0.14
851,2016,0.14
852,2016,0.15
853,2016,0.17
854,2016,0.18
855,2016,0.19
856,2016,0.18
857,2016,0.17
858,2016,0.16
859,2016,0.16
860,2016,0.15
861,2016,0.14
862,2016,0.11
863,2016,0.07
864,2016,0.04
865,2016,0.02
866,2016,0.02
867,2016,0.01
868,2016,0.01
869,2016,0.02
870,2016,0.02
871,2016,0.02
872,2016,0.02
873,2016,0.02
874,2016,0.02
875,2016,0.03
876,2016,0.06
877,2016,0.1
878,2016,0.18
879,2016,0.26
880,2016,0.32
881,2016,0.36
882,2016,0.4
883,2016,0.48
884,2016,0.52
885,2016,0.55
886,2016,0.58
887,2016,0.61
888,2016,0.6
889,2016,0.56
890,2016,0.49
891,2016,0.4
892,2016,0.3
893,2016,0.23
894,2016,0.18
895,2016,0.15
896,2016,0.1
897,2016,0.07
898,2016,0.06
899,2016,0.04
900,2016,0.04
901,2016,0.04
902,2016,0.07
903,2016,0.09
904,2016,0.1
905,2016,0.11
906,2016,0.14
907,2016,0.16
908,2016,0.14
909,2016,0.13
910,2016,0.15
911,2016,0.18
912,2016,0.24
913,2016,0.28
914,2016,0.28
915,2016,0.26
916,2016,0.24
917,2016,0.22
918,2016,0.2
919,2016,0.18
920,2016,0.13
921,2016,0.1
922,2016,0.09
923,2016,0.08
924,2016,0.06
925,2016,0.05
926,2016,0.04
927,2016,0.06
928,2016,0.07
929,2016,0.1
930,2016,0.12
931,2016,0.13
932,2016,0.12
933,2016,0.12
934,2016,0.12
935,2016,0.13
936,2016,0.14
937,2016,0.16
938,2016,0.18
939,2016,0.18
940,2016,0.17
941,2016,0.15
942,2016,0.13
943,2016,0.11
944,2016,0.08
945,2016,0.06
946,2016,0.06
947,2016,0.05
948,2016,0.05
949,2016,0.05
950,2016,0.07
951,2016,0.1
952,2016,0.13
953,2016,0.15
954,2016,0.18
955,2016,0.2
956,2016,0.21
957,2016,0.23
958,2016,0.27
959,2016,0.33
960,2016,0.4
961,2016,0.47
962,2016,0.5
963,2016,0.51
964,2016,0.52
965,2016,0.52
966,2016,0.52
967,2016,0.5
968,2016,0.44
969,2016,0.38
970,2016,0.42
971,2016,0.46
972,2016,0.45
973,2016,0.4
974,2016,0.34
975,2016,0.3
976,2016,0.3
977,2016,0.31
978,2016,0.38
979,2016,0.46
980,2016,0.53
981,2016,0.6
982,2016,0.62
983,2016,0.6
984,2016,0.56
985,2016,0.53
986,2016,0.54
987,2016,0.5
988,2016,0.43
989,2016,0.4
990,2016,0.42
991,2016,0.44
992,2016,0.38
993,2016,0.32
994,2016,0.44
995,2016,0.45
996,2016,0.46
997,2016,0.47
998,2016,0.49
999,2016,0.5
1000,2016,0.49
1001,2016,0.43
1002,2016,0.4
1003,2016,0.4
1004,2016,0.34
1005,2016,0.29
1006,2016,0.27
1007,2016,0.27
1008,2016,0.26
1009,2016,0.25
1010,2016,0.29
1011,2016,0.37
1012,2016,0.44
1013,2016,0.5
1014,2016,0.54
1015,2016,0.56
1016,2016,0.46
1017,2016,0.42
1018,2016,0.54
1019,2016,0.58
1020,2016,0.57
1021,2016,0.54
1022,2016,0.53
1023,2016,0.56
1024,2016,0.57
1025,2016,0.5
1026,2016,0.44
1027,2016,0.42
1028,2016,0.36
1029,2016,0.3
1030,2016,0.26
1031,2016,0.24
1032,2016,0.25
1033,2016,0.3
1034,2016,0.41
1035,2016,0.51
1036,2016,0.56
1037,2016,0.53
1038,2016,0.46
1039,2016,0.36
1040,2016,0.24
1041,2016,0.14
1042,2016,0.14
1043,2016,0.13
1044,2016,0.11
1045,2016,0.11
1046,2016,0.11
1047,2016,0.14
1048,2016,0.16
1049,2016,0.15
1050,2016,0.16
1051,2016,0.19
1052,2016,0.24
1053,2016,0.29
1054,2016,0.31
1055,2016,0.29
1056,2016,0.28
1057,2016,0.29
1058,2016,0.29
1059,2016,0.29
1060,2016,0.3
1061,2016,0.28
1062,2016,0.24
1063,2016,0.2
1064,2016,0.14
1065,2016,0.07
1066,2016,0.05
1067,2016,0.07
1068,2016,0.07
1069,2016,0.07
1070,2016,0.08
1071,2016,0.09
1072,2016,0.11
1073,2016,0.12
1074,2016,0.14
1075,2016,0.15
1076,2016,0.15
1077,2016,0.16
1078,2016,0.17
1079,2016,0.16
1080,2016,0.14
1081,2016,0.12
1082,2016,0.09
1083,2016,0.06
1084,2016,0.04
1085,2016,0.04
1086,2016,0.04
1087,2016,0.04
1088,2016,0.05
1089,2016,0.05
1090,2016,0.05
1091,2016,0.05
1092,2016,0.07
1093,2016,0.1
1094,2016,0.1
1095,2016,0.09
1096,2016,0.1
1097,2016,0.11
1098,2016,0.15
1099,2016,0.18
1100,2016,0.21
1101,2016,0.26
1102,2016,0.33
1103,2016,0.38
1104,2016,0.39
1105,2016,0.35
1106,2016,0.27
1107,2016,0.23
1108,2016,0.24
1109,2016,0.26
1110,2016,0.29
1111,2016,0.3
1112,2016,0.26
1113,2016,0.2
1114,2016,0.17
1115,2016,0.18
1116,2016,0.16
1117,2016,0.12
1118,2016,0.1
1119,2016,0.1
1120,2016,0.09
1121,2016,0.09
1122,2016,0.09
1123,2016,0.08
1124,2016,0.06
1125,2016,0.04
1126,2016,0.04
1127,2016,0.05
1128,2016,0.04
1129,2016,0.03
1130,2016,0.04
1131,2016,0.04
1132,2016,0.03
1133,2016,0.03
1134,2016,0.04
1135,2016,0.05
1136,2016,0.05
1137,2016,0.03
1138,2016,0.03
1139,2016,0.02
1140,2016,0.03
1141,2016,0.05
1142,2016,0.12
1143,2016,0.28
1144,2016,0.47
1145,2016,0.54
1146,2016,0.6
1147,2016,0.69
1148,2016,0.74
1149,2016,0.76
1150,2016,0.74
1151,2016,0.71
1152,2016,0.69
1153,2016,0.68
1154,2016,0.63
1155,2016,0.56
1156,2016,0.49
1157,2016,0.43
1158,2016,0.38
1159,2016,0.32
1160,2016,0.22
1161,2016,0.17
1162,2016,0.16
1163,2016,0.15
1164,2016,0.14
1165,2016,0.13
1166,2016,0.16
1167,2016,0.21
1168,2016,0.27
1169,2016,0.29
1170,2016,0.31
1171,2016,0.37
1172,2016,0.39
1173,2016,0.41
1174,2016,0.42
1175,2016,0.44
1176,2016,0.44
1177,2016,0.41
1178,2016,0.39
1179,2016,0.4
1180,2016,0.45
1181,2016,0.51
1182,2016,0.54
1183,2016,0.53
1184,2016,0.46
1185,2016,0.4
1186,2016,0.37
1187,2016,0.38
1188,2016,0.41
1189,2016,0.42
1190,2016,0.37
1191,2016,0.3
1192,2016,0.23
1193,2016,0.18
1194,2016,0.17
1195,2016,0.19
1196,2016,0.23
1197,2016,0.27
1198,2016,0.27
1199,2016,0.26
1200,2016,0.25
1201,2016,0.25
1202,2016,0.19
1203,2016,0.13
1204,2016,0.1
1205,2016,0.11
1206,2016,0.13
1207,2016,0.13
1208,2016,0.12
1209,2016,0.13
1210,2016,0.2
1211,2016,0.31
1212,2016,0.4
1213,2016,0.45
1214,2016,0.43
1215,2016,0.39
1216,2016,0.32
1217,2016,0.24
1218,2016,0.19
1219,2016,0.19
1220,2016,0.21
1221,2016,0.26
1222,2016,0.32
1223,2016,0.35
1224,2016,0.34
1225,2016,0.31
1226,2016,0.26
1227,2016,0.23
1228,2016,0.22
1229,2016,0.22
1230,2016,0.23
1231,2016,0.23
1232,2016,0.22
1233,2016,0.19
1234,2016,0.19
1235,2016,0.2
1236,2016,0.18
1237,2016,0.15
1238,2016,0.12
1239,2016,0.1
1240,2016,0.08
1241,2016,0.06
1242,2016,0.05
1243,2016,0.04
1244,2016,0.04
1245,2016,0.03
1246,2016,0.04
1247,2016,0.06
1248,2016,0.07
1249,2016,0.07
1250,2016,0.07
1251,2016,0.06
1252,2016,0.05
1253,2016,0.04
1254,2016,0.03
1255,2016,0.03
1256,2016,0.01
1257,2016,0
1258,2016,0
1259,2016,0
1260,2016,0.01
1261,2016,0.02
1262,2016,0.03
1263,2016,0.05
1264,2016,0.07
1265,2016,0.08
1266,2016,0.09
1267,2016,0.09
1268,2016,0.1
1269,2016,0.1
1270,2016,0.12
1271,2016,0.14
1272,2016,0.15
1273,2016,0.16
1274,2016,0.15
1275,2016,0.14
1276,2016,0.13
1277,2016,0.11
1278,2016,0.11
1279,2016,0.1
1280,2016,0.06
1281,2016,0.03
1282,2016,0.02
1283,2016,0.02
1284,2016,0.03
1285,2016,0.04
1286,2016,0.04
1287,2016,0.03
1288,2016,0.03
1289,2016,0.03
1290,2016,0.04
1291,2016,0.06
1292,2016,0.1
1293,2016,0.14
1294,2016,0.15
1295,2016,0.15
1296,2016,0.15
1297,2016,0.16
1298,2016,0.16
1299,2016,0.15
1300,2016,0.11
1301,2016,0.07
1302,2016,0.05
1303,2016,0.02
1304,2016,0.01
1305,2016,0
1306,2016,0
1307,2016,0
1308,2016,0.02
1309,2016,0.03
1310,2016,0.06
1311,2016,0.09
1312,2016,0.11
1313,2016,0.1
1314,2016,0.08
1315,2016,0.07
1316,2016,0.05
1317,2016,0.05
1318,2016,0.05
1319,2016,0.06
1320,2016,0.07
1321,2016,0.08
1322,2016,0.09
1323,2016,0.11
1324,2016,0.16
1325,2016,0.22
1326,2016,0.27
1327,2016,0.28
1328,2016,0.24
1329,2016,0.22
1330,2016,0.22
1331,2016,0.23
1332,2016,0.28
1333,2016,0.35
1334,2016,0.4
1335,2016,0.43
1336,2016,0.45
1337,2016,0.42
1338,2016,0.34
1339,2016,0.29
1340,2016,0.26
1341,2016,0.28
1342,2016,0.34
1343,2016,0.42
1344,2016,0.48
1345,2016,0.51
1346,2016,0.51
1347,2016,0.52
1348,2016,0.53
1349,2016,0.52
1350,2016,0.46
1351,2016,0.39
1352,2016,0.33
1353,2016,0.28
1354,2016,0.24
1355,2016,0.19
1356,2016,0.16
1357,2016,0.14
1358,2016,0.18
1359,2016,0.29
1360,2016,0.46
1361,2016,0.62
1362,2016,0.7
1363,2016,0.78
1364,2016,0.8
1365,2016,0.76
1366,2016,0.69
1367,2016,0.62
1368,2016,0.56
1369,2016,0.52
1370,2016,0.52
1371,2016,0.56
1372,2016,0.62
1373,2016,0.63
1374,2016,0.61
1375,2016,0.55
1376,2016,0.45
1377,2016,0.45
1378,2016,0.41
1379,2016,0.34
1380,2016,0.27
1381,2016,0.21
1382,2016,0.19
1383,2016,0.19
1384,2016,0.18
1385,2016,0.18
1386,2016,0.18
1387,2016,0.21
1388,2016,0.25
1389,2016,0.27
1390,2016,0.29
1391,2016,0.31
1392,2016,0.34
1393,2016,0.34
1394,2016,0.33
1395,2016,0.32
1396,2016,0.31
1397,2016,0.31
1398,2016,0.3
1399,2016,0.29
1400,2016,0.3
1401,2016,0.37
1402,2016,0.5
1403,2016,0.62
1404,2016,0.69
1405,2016,0.74
1406,2016,0.77
1407,2016,0.78
1408,2016,0.76
1409,2016,0.75
1410,2016,0.72
1411,2016,0.71
1412,2016,0.72
1413,2016,0.72
1414,2016,0.71
1415,2016,0.7
1416,2016,0.69
1417,2016,0.69
1418,2016,0.69
1419,2016,0.72
1420,2016,0.74
1421,2016,0.75
1422,2016,0.75
1423,2016,0.78
1424,2016,0.8
1425,2016,0.81
1426,2016,0.83
1427,2016,0.84
1428,2016,0.86
1429,2016,0.87
1430,2016,0.86
1431,2016,0.84
1432,2016,0.82
1433,2016,0.78
1434,2016,0.7
1435,2016,0.6
1436,2016,0.5
1437,2016,0.41
1438,2016,0.32
1439,2016,0.26
1440,2016,0.24
1441,2016,0.19
1442,2016,0.15
1443,2016,0.12
1444,2016,0.09
1445,2016,0.06
1446,2016,0.04
1447,2016,0.03
1448,2016,0.02
1449,2016,0.01
1450,2016,0.01
1451,2016,0
1452,2016,0
1453,2016,0
1454,2016,0.01
1455,2016,0.02
1456,2016,0.04
1457,2016,0.08
1458,2016,0.14
1459,2016,0.19
1460,2016,0.21
1461,2016,0.21
1462,2016,0.21
1463,2016,0.2
1464,2016,0.19
1465,2016,0.19
1466,2016,0.17
1467,2016,0.17
1468,2016,0.17
1469,2016,0.18
1470,2016,0.21
1471,2016,0.23
1472,2016,0.21
1473,2016,0.23
1474,2016,0.21
1475,2016,0.18
1476,2016,0.15
1477,2016,0.15
1478,2016,0.17
1479,2016,0.23
1480,2016,0.29
1481,2016,0.31
1482,2016,0.3
1483,2016,0.32
1484,2016,0.33
1485,2016,0.3
1486,2016,0.25
1487,2016,0.21
1488,2016,0.18
1489,2016,0.18
1490,2016,0.19
1491,2016,0.23
1492,2016,0.27
1493,2016,0.29
1494,2016,0.3
1495,2016,0.28
1496,2016,0.19
1497,2016,0.16
1498,2016,0.15
1499,2016,0.18
1500,2016,0.25
1501,2016,0.37
1502,2016,0.48
1503,2016,0.53
1504,2016,0.53
