31.1035700	29.2799300	28.3066900	28.1990500	29.7803900	33.3599300	36.1372500	37.3464600	31.4436700	27.6639800	25.2674400	24.7987300	21.7693800	21.2607100	22.3359500	27.1385800	33.5069700	42.4728000	41.7747700	39.2080000	37.8762800	33.0929600	32.4132800	29.4873400
26.2977500	25.2199800	24.9133800	25.2754900	26.7857700	32.7122400	35.7970900	40.8917000	33.4638200	29.5952700	26.6670300	26.1485400	23.0591700	22.4722000	23.7152800	26.7756100	34.7119600	44.6611400	44.0717300	41.0093900	39.3268300	36.5363100	34.3089400	29.7597600
30.8500400	28.8857600	26.4058700	26.4274900	27.9564100	30.0601100	35.0246800	34.6926600	31.9843900	31.3654400	32.5458400	33.3140400	34.6210500	35.0694700	35.9803400	37.1428400	40.5093700	45.9851400	54.9401300	41.2110900	36.7768800	35.3172100	33.5701500	31.3338000
31.9700300	30.0343000	28.1838300	29.2655700	31.1392500	35.0972000	39.2320000	44.4896800	35.4606900	31.7969000	28.3295900	28.2731600	26.3398500	25.5982800	27.0216300	31.4859000	36.6775600	48.9643700	47.8939900	44.5608100	42.3562900	38.3690000	36.1726000	32.3533300
20.5212300	20.1083900	20.1588900	20.6311300	20.8153900	26.1209200	30.7671100	36.3765700	29.8538700	27.3627300	24.7077300	23.6879000	22.7645800	22.8641200	22.8467500	24.7656300	32.8512600	39.9982200	43.7367200	37.9377300	34.5042400	30.8708900	26.3770100	24.0388100
30.0464600	27.6504900	24.8937600	24.5319800	26.3496800	29.9545500	35.0586400	35.6071900	32.4787000	32.0225800	33.1274100	34.2507600	35.9283900	37.0824900	39.1529800	41.3507900	44.5739600	53.7719700	70.3772700	49.0957900	41.0711700	37.6092500	33.2515100	30.8624900
22.1096500	20.9996400	19.9587200	20.0200700	22.0669800	26.7282700	27.7592500	29.8270100	26.2452000	25.3137600	23.7502600	23.8615900	19.9668400	19.0272400	19.8749400	24.1430100	28.4975200	37.4144200	34.9027000	32.4871700	30.3591500	28.3430800	28.2372500	26.3881300
26.8009500	29.5790700	26.5065100	26.3332600	26.9030600	29.8193200	34.4386100	33.3785800	31.3376500	31.2693500	32.8951400	34.7847400	36.7037000	34.5176400	36.2472100	42.2938500	49.8733600	46.9831500	44.0647000	40.5965500	26.9083700	24.3396700	23.0524100	19.5451500
27.5257400	26.7588600	25.5933500	25.5882400	26.8336000	27.0721200	27.1241500	27.1798200	26.0610500	25.1747600	25.2631900	27.3523100	27.8034600	28.8244100	29.1512300	29.7101100	26.9659500	29.0274800	35.9439700	42.0802800	36.5703700	34.1703000	32.1568700	29.6383600
