Timestamp,year,CVA,NVA,CCT,FRE,SDG,ECA,LAX,NCT,PAC,ELU,NE,NW,SW,MX
1831,2016,3376.37270605653,510.662828708426,5219.96788064202,1480.25873594177,2170,30.5244400856813,7254.4289848112,647.071334418408,131.666514232847,3700.04657510312,0,0,0,0
1832,2016,3635.40816265351,549.840902492849,5620.44403689047,1593.82424867635,2305,31.7498636703681,7545.66277473398,696.714674521598,141.767974765228,3848.58736159565,0,0,0,0
1833,2016,3657.98464740279,553.255505253877,5655.34792206809,1603.7221603367,2340,32.1138783860008,7632.17439940492,701.041387649857,142.648377288692,3892.71172220908,0,0,0,0
1834,2016,3656.79641136335,553.075789319086,5653.51087547979,1603.20121761774,2307,32.238921608928,7661.89213307051,700.813665906265,142.602040313773,3907.86894532056,0,0,0,0
1835,2016,3677.29348304362,556.175889194229,5685.19992912789,1612.1874795199,2237,32.5473615588152,7735.1958761123,704.741865983237,143.401353131129,3945.25676232889,0,0,0,0
1836,2016,3666.00524066898,554.468587813715,5667.74798653908,1607.23852368972,2216,32.7001921646151,7771.51755059246,702.578509419107,142.961151869397,3963.78225724292,0,0,0,0
1837,2016,3535.89339435077,534.789692954109,5466.59138512071,1550.19529596295,2220,32.9308274424587,7826.33025935344,677.642978495716,137.887253115747,3991.7389132041,0,0,0,0
1838,2016,3489.25512980292,527.735842513565,5394.48730653011,1529.74829424354,2230,33.4560089787531,7951.14474074892,668.704900059706,136.068526850169,4055.39925027233,0,0,0,0
1839,2016,3487.47277574376,527.466268611378,5391.73173664766,1528.96688016509,2242,33.700537948033,8009.25941991718,668.363317444317,135.99902138779,4085.04004213479,0,0,0,0
1840,2016,3487.76983475362,527.511197595076,5392.19099829474,1529.09711584483,2276,33.8172449560984,8036.9959713384,668.420247880216,136.01060563152,4099.18678370551,0,0,0,0
1841,2016,3448.26098644239,521.535642763278,5331.10919923391,1511.77577043921,2324,33.5532648188076,7974.25853359993,660.848499905761,134.469901215457,4067.18820158126,0,0,0,0
1842,2016,3424.49626565367,517.941324067459,5294.36826746799,1501.35691605989,2391,33.3003996346658,7914.16267218729,656.294065033909,133.543161717074,4036.53692817804,0,0,0,0
1843,2016,3496.38454603953,528.81413812231,5405.50958605988,1532.87395055733,2476,33.2476036072077,7901.6151846396,670.071230521262,136.346548699684,4030.13721175319,0,0,0,0
1844,2016,3676.6993650239,556.086031226834,5684.28140583374,1611.92700816042,2672,35.162154287138,8356.62670676385,704.628005111441,143.37818464367,4262.21113894901,0,0,0,0
1845,2016,3687.98760739854,557.793332607348,5701.73334842255,1616.87596399059,2630,34.9287402710071,8301.15360392142,706.791361675571,143.818385905402,4233.91765580758,0,0,0,0
1846,2016,3535.89339435077,534.789692954109,5466.59138512071,1550.19529596295,2484,33.3115145878149,7916.80424851312,677.642978495716,137.887253115747,4037.88423689906,0,0,0,0
1847,2016,3351.71680823824,506.933723061515,5181.84916393489,1469.44917452323,2283,31.3969639078846,7461.79272638887,642.346108238862,130.705022003274,3805.81030970325,0,0,0,0
1848,2016,3158.62845182994,477.729883657989,4883.32909333685,1384.79598269126,2073,29.2017606609399,6940.0814020374,605.341324905062,123.175263578908,3539.71683730166,0,0,0,0
1849,2016,3052.28132630044,461.6453074942,4718.91342368439,1338.17160934381,1908,27.5873137160349,6556.39244071057,584.960228853523,119.028104323641,3344.0202455734,0,0,0,0
1850,2016,2934.05184037659,443.763571982503,4536.12728814897,1286.33780880669,1805,26.2396256467081,6236.10131120365,562.301915366058,114.417575319183,3180.65906314964,0,0,0,0
1851,2016,2932.86360433715,443.583856047712,4534.29024156068,1285.81686608773,1742,25.3921104690902,6034.6811163591,562.074193622466,114.371238344264,3077.92677317181,0,0,0,0
1852,2016,2918.01065384421,441.337406862825,4511.32715920698,1279.30508210065,1710,24.9280611751158,5924.39530475569,559.227671827558,113.792026157774,3021.67663406919,0,0,0,0
1853,2016,2926.0312471104,442.550489422664,4523.72722367798,1282.82144545367,1717,25.0503256597557,5953.45264433982,560.764793596808,114.104800738478,3036.49703000042,0,0,0,0
1854,2016,2983.95775403289,451.311641243722,4613.28324485739,1308.21740300326,1769,25.6283032235083,6090.81461328299,571.866228596948,116.363728265788,3106.5570834935,0,0,0,0
1855,2016,3059.1136835272,462.678674119248,4729.47644156709,1341.16702997786,1888,26.6425426983625,6331.858453015,586.269628879181,119.294541929426,3229.49900428664,0,0,0,0
1856,2016,3184.1755266778,481.593776255994,4922.8255949852,1395.99625114903,1947,27.0176723671442,6421.01165401177,610.237342392303,124.17150853967,3274.97067362109,0,0,0,0
1857,2016,3202.89024429892,484.424302228951,4951.75907875086,1404.20109897274,2003,27.7984978258676,6606.58239090134,613.823959853887,124.901315894647,3369.61911127279,0,0,0,0
1858,2016,3355.28151635654,507.472870865887,5187.36030369977,1471.01200268013,2018,28.5042973508346,6774.32248759156,643.029273469639,130.844032928032,3455.17321505761,0,0,0,0
1859,2016,3337.16091675515,504.732202860326,5159.34534322827,1463.0676262159,1941,28.579323284591,6792.15312779091,639.556516879852,130.137394060514,3464.2675489245,0,0,0,0
1860,2016,3256.95498409324,492.601377261938,5035.34469851831,1427.90399268569,1946,28.3848116044819,6745.92554208888,624.185299187351,127.00964825347,3440.68964630663,0,0,0,0
1861,2016,3209.72260152567,485.457668853999,4962.32209663356,1407.1965196068,1917,28.0235756271366,6660.0743114994,615.133359879544,125.167753500432,3396.90211287346,0,0,0,0
1862,2016,3196.94906410174,483.525722554996,4942.57384580938,1401.59638537791,1901,28.1208314671911,6683.18810435042,612.685351135924,124.669631020051,3408.69106418239,0,0,0,0
1863,2016,3200.8108312299,484.109799343067,4948.54424722134,1403.28944921455,1886,28.4098202490674,6751.869088822,613.4254468026,124.820226188538,3443.72109092893,0,0,0,0
1864,2016,3223.38731597918,487.524402104094,4983.44813239896,1413.1873608749,1959,28.3598029598965,6739.98199535577,617.752159930859,125.700628712003,3437.65820168434,0,0,0,0
1865,2016,3279.82852785238,496.060909006663,5070.707845343,1437.93214002579,2060,28.7238176755291,6826.49362002671,628.568942751508,127.901635020664,3481.78256229777,0,0,0,0
1866,2016,3240.616738551,490.130283158563,5010.08530792925,1420.74103029991,2201,29.090611129449,6913.6656387791,621.054125212952,126.372514848331,3526.24375009145,0,0,0,0
1867,2016,3320.82267121291,502.26110875695,5134.0859526392,1455.90466383011,2332,29.601898974307,7035.17814976729,636.425342905454,129.500260655375,3588.2199512584,0,0,0,0
1868,2016,3505.89043435502,530.251865600638,5420.20595876624,1537.04149230906,2573,31.3469466187137,7449.90563292263,671.893004470003,136.717244499038,3799.74742045865,0,0,0,0
1869,2016,3549.26104979442,536.811497220507,5487.25815923903,1556.05590155132,2544,31.1468774620302,7402.35725905769,680.204848111133,138.408544083588,3775.49586348028,0,0,0,0
1870,2016,3441.13157020577,520.457347154532,5320.08691970413,1508.65011412542,2411,30.296583546125,7200.27667013168,659.482169444206,134.191879365942,3672.4267463222,0,0,0,0
1871,2016,3278.04617379322,495.791335104477,5067.95227546056,1437.15072594734,2223,28.7238176755291,6826.49362002671,628.227360136119,127.832129558285,3481.78256229777,0,0,0,0
1872,2016,3067.13427679339,463.891756679087,4741.87650603809,1344.68339333088,1993,27.4539342782459,6524.69352480061,587.806750648431,119.607316510131,3327.85254092115,0,0,0,0
1873,2016,2903.75182137098,439.180815645334,4489.28260014744,1273.05376947306,1834,26.2868641975917,6247.32801058843,556.495010904447,113.235982458744,3186.38512521398,0,0,0,0
1874,2016,2787.30468950628,421.568654035823,4309.25203449446,1222.0013830144,1732,24.9447336048394,5928.35766924444,534.178280032371,108.694958916664,3023.69759715073,0,0,0,0
1875,2016,2715.71346813028,410.74076896467,4198.56997754965,1190.6145841967,1673,24.1916955289887,5749.39087316944,520.458044980916,105.903156177784,2932.41743130157,0,0,0,0
1876,2016,2677.39285585848,404.944930067662,4139.32522507712,1173.81418151005,1641,23.8193445984943,5660.89806625413,513.114018750054,104.40878873664,2887.28258914738,0,0,0,0
1877,2016,2671.15461665144,404.00142141001,4129.68073048857,1171.07923223548,1642,23.366410257669,5553.25383097655,511.918479596193,104.165519618314,2832.37975876578,0,0,0,0
1878,2016,2712.44581902183,410.246550143994,4193.51809943184,1189.18199171954,1680,23.6498415629707,5620.61402728522,519.831810186036,105.775729496756,2866.73613115181,0,0,0,0
1879,2016,2821.46647564006,426.735487161062,4362.06712390796,1236.97848618467,1760,24.4528969279923,5811.46791682645,540.725280160658,110.02714694559,2964.07918624556,0,0,0,0
1880,2016,2890.68122493719,437.203940362634,4469.07508767618,1267.32339956444,1788,24.5334803383232,5830.61934518872,553.990071724928,112.726275734633,2973.84717447296,0,0,0,0
1881,2016,3057.33132946804,462.409100217062,4726.72087168465,1340.38561589941,1856,25.1364665466612,5973.92486086501,585.928046263792,119.225036467048,3046.93867258833,0,0,0,0
1882,2016,3176.15493341161,480.380693696155,4910.42553051421,1392.47988779601,1903,25.8116999504682,6134.40062265919,608.700220623053,123.858733958965,3128.78767739034,0,0,0,0
1883,2016,3184.1755266778,481.593776255994,4922.8255949852,1395.99625114903,1859,25.9561943414063,6168.74111489499,610.237342392303,124.17150853967,3146.30269076361,0,0,0,0
1884,2016,3220.11966687073,487.030183283419,4978.39625428115,1411.75476839775,1784,25.75890392301,6121.8531351115,617.12592513598,125.573202030975,3122.38796096549,0,0,0,0
1885,2016,3257.2520431031,492.646306245636,5035.80396016538,1428.03422836543,1767,25.8478235482027,6142.98574571814,624.242229623249,127.021232497199,3133.16643073366,0,0,0,0
1886,2016,3282.79911795097,496.510198843641,5075.30046181374,1439.2344968232,1794,26.1840508809626,6222.8934295745,629.13824711049,128.017477457962,3173.92251954453,0,0,0,0
1887,2016,3283.39323597068,496.600056811036,5076.21898510789,1439.49496818269,1785,26.7259048469806,6351.67027545873,629.252107982286,128.040645945421,3239.60381969429,0,0,0,0
1888,2016,3291.71088824673,497.858068354573,5089.07831122596,1443.14156721545,1827,27.2038478323914,6465.25805746943,630.846160187435,128.365004769856,3297.53809469818,0,0,0,0
1889,2016,3335.67562170585,504.507557941837,5157.0490349929,1462.41644781719,1969,27.4706067079695,6528.65588928935,639.271864700361,130.079472841865,3329.87350400268,0,0,0,0
1890,2016,3373.40211595794,510.213538871449,5215.37526417128,1478.95637914436,2164,28.1291676820529,6685.16928659479,646.502030059427,131.550671795549,3409.70154572316,0,0,0,0
1891,2016,3412.0197872396,516.054306752154,5275.07927829089,1495.88701751075,2348,29.0628237465763,6907.06169796453,653.902986726187,133.056623480422,3522.8754782889,0,0,0,0
1892,2016,3614.91109097324,546.740802617706,5588.75498324237,1584.83798677419,2581,31.6748377366118,7527.83213453463,692.786474444625,140.968661947872,3839.49302772876,0,0,0,0
1893,2016,3648.4787590873,551.817777775549,5640.65154936172,1599.55461858498,2559,32.2528153003644,7665.1941034778,699.219613701116,142.277681489339,3909.55308122184,0,0,0,0
1894,2016,3500.54337217756,529.443143894079,5411.93924911891,1534.69725007371,2407,30.8745611098775,7337.63863907485,670.868256623836,136.508728111901,3742.48679981527,0,0,0,0
1895,2016,3254.57851201437,492.241945392356,5031.67060534172,1426.86210724776,2187,28.7738349647,6838.38071349294,623.729855700165,126.916974303631,3487.84545154236,0,0,0,0
1896,2016,3036.53719877792,459.264071358221,4694.57255638947,1331.26911831751,1932,26.6619938663734,6336.4812115852,581.942915750921,118.414139405962,3231.85679454842,0,0,0,0
1897,2016,3013.66365501878,455.804539613495,4659.20940956478,1321.24097097741,1793,25.7727976144464,6125.15510551879,577.559272186763,117.522152638768,3124.07209686677,0,0,0,0
1898,2016,2918.30771285407,441.382335846523,4511.78642085406,1279.43531778039,1716,25.3559868713556,6026.09599330015,559.284602263456,113.803610401504,3073.54801982849,0,0,0,0
1899,2016,2802.75175801894,423.904961188105,4333.13364014231,1228.77363836095,1708,24.8474777647849,5905.24387639342,537.138662699075,109.297339590613,3011.90864584179,0,0,0,0
1900,2016,2795.02822376261,422.736807611964,4321.19283731839,1225.38751068768,1696,24.4473394514177,5810.14712866353,535.658471365723,108.996149253639,2963.40553188505,0,0,0,0
1901,2016,2833.05177702455,428.487717525274,4379.97832814385,1242.05767769459,1710,25.144802761523,5975.90604310938,542.945567160686,110.478932451052,3047.9491541291,0,0,0,0
1902,2016,2975.34304274698,450.008700716488,4599.96465709225,1304.44056829076,1854,26.6091978389152,6323.93372403751,570.215245955901,116.027785197624,3225.45707812358,0,0,0,0
1903,2016,3296.46383240448,498.576932093736,5096.42649757914,1445.22533809131,2120,28.9739041213836,6885.92908735788,631.757047161805,128.550352669532,3512.09700852073,0,0,0,0
1904,2016,3556.98458405075,537.979650796648,5499.19896206296,1559.4420292246,2235,30.338264620434,7210.18258135354,681.685039444485,138.709734420562,3677.47915402602,0,0,0,0
1905,2016,3642.83463789998,550.964127085292,5631.92557806732,1597.08014066989,2276,31.4136363376083,7465.75509087761,698.137935419052,142.057580858473,3807.83127278478,0,0,0,0
1906,2016,3695.11702363515,558.871628216093,5712.75562795232,1620.00162030439,2291,31.8360045572736,7566.13499125916,708.157692137127,144.096407754917,3859.02900418356,0,0,0,0
1907,2016,3692.74055155628,558.512196346511,5709.08153477573,1618.95973486646,2248,32.0833122648408,7624.91006450888,707.702248649941,144.003733805078,3889.00662322627,0,0,0,0
1908,2016,3660.36111948166,553.614937123459,5659.02201524468,1604.76404577464,2286,32.4528844570479,7712.74247734274,701.496831137043,142.741051238531,3933.80463820021,0,0,0,0
1909,2016,3659.76700146194,553.525079156063,5658.10349195053,1604.50357441515,2244,32.5890426331242,7745.10178733416,701.382970265246,142.717882751071,3950.30917003272,0,0,0,0
1910,2016,3658.28170641265,553.300434237575,5655.80718371516,1603.85239601645,2167,32.4167608593134,7704.15735428379,701.098318085755,142.659961532422,3929.4258848569,0,0,0,0
1911,2016,3603.32578958874,544.988572253494,5570.84377900649,1579.75879526427,2218,32.5279103908043,7730.57311754209,690.566187444597,140.51687644241,3942.8989720671,0,0,0,0
1912,2016,3571.8375345437,540.226099981534,5522.16204441665,1565.95381321167,2238,32.8057842195315,7796.61252568785,684.531561239393,139.288946607052,3976.58169009262,0,0,0,0
1913,2016,3593.81990127326,543.550844775167,5556.14740630012,1575.59125351254,2379,32.6557323520188,7760.95124528914,688.744413495856,140.146180643057,3958.39302235884,0,0,0,0
1914,2016,3584.61107196763,542.158046280537,5541.91029524083,1571.55394744056,2410,32.0388524522444,7614.34375920556,686.979569983013,139.787069087433,3883.61738834219,0,0,0,0
1915,2016,3648.77581809716,551.862706759247,5641.11081100879,1599.68485426472,2506,32.3028325895352,7677.08119694403,699.276544137015,142.289265733069,3915.61597046643,0,0,0,0
1916,2016,3827.30828302237,578.865025961584,5917.12706090021,1677.95649778935,2721,34.4924783599055,8197.47173313258,733.491736111805,149.251396214676,4181.03578850751,0,0,0,0
1917,2016,3833.54652222941,579.808534619237,5926.77155548876,1680.69144706392,2675,34.5397169107891,8208.69843251736,734.687275265666,149.494665333001,4186.76185057185,0,0,0,0
1918,2016,3654.12288027462,552.671428465806,5649.37752065612,1602.02909650006,2494,33.1642414585895,7881.80336219587,700.301291983181,142.497782120205,4020.03239634554,0,0,0,0
1919,2016,3411.12861021002,515.919519801061,5273.70149334967,1495.49631047153,2239,30.6078022342994,7274.24080725493,653.732195418492,133.021870749233,3710.15139051078,0,0,0,0
1920,2016,3199.62259519047,483.930083408276,4946.70720063305,1402.76850649559,2001,28.4292714170783,6756.49184739221,613.197725059007,124.773889213619,3446.07888119072,0,0,0,0
1921,2016,3100.10782688773,468.878873869535,4792.85454886329,1359.13955378219,1846,26.9620976013988,6407.80377238262,594.126029033126,120.893167564138,3268.23413001598,0,0,0,0
1922,2016,2986.33422611176,451.671073113304,4616.95733803398,1309.2592884412,1752,25.78947004417,6129.11747000753,572.321672084133,116.456402215627,3126.0930599483,0,0,0,0
1923,2016,2931.67536829772,443.404140112921,4532.45319497238,1285.29592336876,1698,25.2226074335666,5994.39707739019,561.846471878873,114.324901369344,3057.38031517624,0,0,0,0
1924,2016,2930.78419126814,443.269353161828,4531.07541003116,1284.90521632954,1683,24.8502565030721,5905.90427047488,561.675680571179,114.290148638155,3012.24547302205,0,0,0,0
1925,2016,2942.36949265264,445.021583526039,4548.98661426704,1289.98440783946,1729,25.3782167776538,6031.37914595181,563.895967571207,114.741934143617,3076.24263727053,0,0,0,0
1926,2016,3076.93722411873,465.374413141112,4757.03214039152,1348.98117076235,1881,27.1593880197951,6454.6917521661,589.68545503307,119.989596553214,3292.1488598141,0,0,0,0
1927,2016,3453.31098960999,522.299435486139,5338.91664723416,1513.98977699482,2145,30.2465662569541,7188.38957666544,661.81631731603,134.666833358864,3666.3638570776,0,0,0,0
1928,2016,3675.2140699746,555.861386308345,5681.98509759837,1611.27582976171,2208,31.2997080678301,7438.67893353786,704.34335293195,143.320263425021,3794.02135839431,0,0,0,0
1929,2016,3657.68758839293,553.210576270179,5654.88866042101,1603.59192465696,2110,31.6748377366118,7527.83213453463,700.984457213959,142.636793044963,3839.49302772876,0,0,0,0
1930,2016,3623.82286126901,548.088672128637,5602.53283265459,1588.74505716643,2058,32.269487730088,7669.15646796654,694.49438752157,141.316189259766,3911.57404430337,0,0,0,0
1931,2016,3708.18762006894,560.848503498793,5732.96314042357,1625.73199021302,2033,32.3389561872698,7685.66632000298,710.662631316645,144.606114479028,3919.99472380975,0,0,0,0
1932,2016,3638.97287077182,550.380050297222,5625.95517665535,1595.38707683325,2003,32.4278758124625,7706.79893060962,697.397839752376,141.906985689986,3930.77319357792,0,0,0,0
1933,2016,3560.54929216906,538.51879860102,5504.71010182784,1561.0048573815,2093,32.3083900661098,7678.40198510695,682.368204675263,138.84874534532,3916.28962482694,0,0,0,0
1934,2016,3506.18749336488,530.296794584335,5420.66522041332,1537.1717279888,2121,32.3333987106952,7684.34553184007,671.949934905901,136.728828742767,3919.32106944924,0,0,0,0
1935,2016,3486.58159871419,527.331481660285,5390.35395170644,1528.57617312586,2127,32.1083209094262,7630.853611242,668.192526136623,135.964268656601,3892.03806784857,0,0,0,0
1936,2016,3449.74628149168,521.760287681766,5333.40550746928,1512.42694883792,2121,31.57480315827,7504.05794760215,661.133152085252,134.527822434106,3827.36724923958,0,0,0,0
1937,2016,3387.95800744102,512.415059072638,5237.8790848779,1485.33792745169,2198,31.0662940516993,7383.20583069542,649.291621418436,132.118299738309,3765.72787525288,0,0,0,0
1938,2016,3430.14038684099,518.794974757716,5303.0942387624,1503.83139397498,2345,30.6189171874485,7276.88238358076,657.375743315974,133.76326234794,3711.4986992318,0,0,0,0
1939,2016,3465.19335000435,524.096594834048,5357.28711311712,1519.19920418448,2436,31.2469120403719,7426.13144599016,664.093534751956,135.130203108056,3787.62164196947,0,0,0,0
1940,2016,3699.57290878304,559.545562971559,5719.64455265843,1621.95515550051,2666,33.7588914520657,8023.12769562779,709.011648675599,144.270171410864,4092.11341292015,0,0,0,0
1941,2016,3779.77884144495,571.676388569947,5843.64519736839,1657.11878903071,2636,33.9895267299093,8077.94040438876,724.3828663681,147.397917217908,4120.07006888133,0,0,0,0
1942,2016,3620.55521216056,547.594453307962,5597.48095453677,1587.31246468928,2450,32.616830015997,7751.70572814873,693.86815272669,141.188762578738,3953.67744183527,0,0,0,0
1943,2016,3392.41389258891,513.088993828104,5244.76800958401,1487.29146264781,2194,30.4855377496595,7245.18346767079,650.145577956908,132.292063394256,3695.33099457955,0,0,0,0
1944,2016,3185.6608217271,481.818421174482,4925.12190322057,1396.64742954774,1966,28.2653258581292,6717.52859658621,610.521994571794,124.229429758319,3426.20607755566,0,0,0,0
1945,2016,3171.69904826373,479.706758940689,4903.5366058081,1390.52635259989,1830,27.0315660585806,6424.31362441906,607.846264084581,123.684970303018,3276.65480952236,0,0,0,0
1946,2016,3102.78135797646,469.283234722815,4796.98790368695,1360.31167489986,1744,26.1284761152172,6209.68554794535,594.638402956209,120.997425757706,3167.18597593943,0,0,0,0
1947,2016,3052.28132630044,461.6453074942,4718.91342368439,1338.17160934381,1694,25.9172920053845,6159.49559775458,584.960228853523,119.028104323641,3141.58711024004,0,0,0,0
1948,2016,2949.79596789911,446.144808118483,4560.46815544389,1293.24029983299,1679,25.8033637356064,6132.41944041482,565.31922846866,115.031540236862,3127.77719584957,0,0,0,0
1949,2016,2976.23421977656,450.143487667581,4601.34244203347,1304.83127532998,1728,26.1840508809626,6222.8934295745,570.386037263596,116.062537928814,3173.92251954453,0,0,0,0
1950,2016,3126.84313777503,472.922482402331,4834.18809709994,1370.86076495892,1894,28.079150392882,6673.28219312855,599.24976826396,121.935749499819,3403.63865647856,0,0,0,0
1951,2016,3466.08452703392,524.231381785142,5358.66489805834,1519.5899112237,2164,31.0412854071138,7377.2622839623,664.26432605965,135.164955839245,3762.69643063058,0,0,0,0
1952,2016,3687.39348937882,557.703474639952,5700.8148251284,1616.61549263111,2245,32.1611169368844,7643.4010987897,706.677500803774,143.795217417942,3898.43778427342,0,0,0,0
1953,2016,3667.49053571827,554.693232732204,5670.04429477445,1607.88970208843,2206,32.4556631953352,7713.4028714242,702.863161598598,143.019073088046,3934.14146538047,0,0,0,0
1954,2016,3630.65521849577,549.122038753685,5613.09585053729,1591.74047780049,2153,32.4501057187607,7712.08208326128,695.803787547227,141.582626865551,3933.46781101996,0,0,0,0
1955,2016,3666.89641769855,554.603374764809,5669.1257714803,1607.62923072895,2114,32.5279103908043,7730.57311754209,702.749300726802,142.995904600586,3942.8989720671,0,0,0,0
1956,2016,3573.91694761271,540.540602867418,5525.37687594617,1566.86546296986,2096,32.6001575862733,7747.74336365999,684.93007429068,139.370036313161,3951.65647875374,0,0,0,0
1957,2016,3516.8816177198,531.914237997454,5437.19863970798,1541.8602124595,2140,32.6307237074333,7755.00769855602,673.999430598235,137.14586151704,3955.36157773654,0,0,0,0
1958,2016,3494.89925099024,528.589493203822,5403.21327782451,1532.22277215863,2142,32.9697297784805,7835.57577649384,669.786578341771,136.288627481035,3996.45449372768,0,0,0,0
1959,2016,3477.37276940856,525.938683165655,5376.11684064715,1524.53886705388,2134,33.3865405215713,7934.63488871248,666.42768262378,135.605157100977,4046.97857076595,0,0,0,0
1960,2016,3404.29625298327,514.886153176013,5263.13847546697,1492.50088983747,2162,33.5671585102439,7977.56050400722,652.422795392835,132.755433143448,4068.87233748254,0,0,0,0
1961,2016,3414.99037733819,516.503596589132,5279.67189476163,1497.18937430817,2226,33.2976208963786,7913.50227810583,654.472291085168,133.17246591772,4036.20010099779,0,0,0,0
1962,2016,3434.29921297902,519.423980529484,5309.52390182143,1505.65469349136,2333,32.9641723019059,7834.25498833093,658.172769418548,133.925441760157,3995.78083936717,0,0,0,0
1963,2016,3555.49928900146,537.755005878159,5496.90265382759,1558.79085082589,2431,33.3726468301349,7931.33291830519,681.400387264995,138.651813201913,4045.29443486468,0,0,0,0
1964,2016,3758.09353372524,568.396572760013,5810.11909713199,1647.61158440959,2651,35.4678154987379,8429.27005572418,720.226944547535,146.552267425633,4299.26212877708,0,0,0,0
1965,2016,3822.55533886463,578.146162222421,5909.77887454703,1675.87272691349,2641,35.6262035811124,8466.91251836726,732.580849137434,149.066048314999,4318.46127805163,0,0,0,0
1966,2016,3657.09347037321,553.120718302783,5653.97013712686,1603.33145329748,2464,33.8311386475348,8040.29794174569,700.870596342163,142.613624557503,4100.87091960678,0,0,0,0
1967,2016,3377.56094209596,510.842544643217,5221.80492723032,1480.77967866074,2209,31.3441678804265,7449.24523884118,647.299056162001,131.712851207766,3799.4105932784,0,0,0,0
1968,2016,3113.77254134124,470.945607119631,4813.98058462869,1365.13039505029,1982,28.8627545898927,6859.51332409958,596.744829084441,121.426042775709,3498.62392131052,0,0,0,0
1969,2016,2937.91360750476,444.347648770573,4542.09768956094,1288.03087264333,1830,26.9509826482497,6405.16219605679,563.042011032734,114.56817048767,3266.88682129496,0,0,0,0
1970,2016,2921.87242097237,441.921483650896,4517.29756061894,1280.99814593729,1737,25.8839471459373,6151.57086877709,559.967767494234,113.942621326261,3137.54518407697,0,0,0,0
1971,2016,2862.46061900059,432.935686911349,4425.44523120416,1254.95100998899,1688,25.3198632736211,6017.51087024121,548.581680314603,111.625772580302,3069.16926648517,0,0,0,0
1972,2016,2859.490028902,432.486397074372,4420.85261473342,1253.64865319158,1677,25.1725901443957,5982.50998392396,548.012375955622,111.509930143004,3051.31742593165,0,0,0,0
1973,2016,2885.33416275973,436.395218656075,4460.80837802885,1264.97915732909,1726,25.7978062590318,6131.0986522519,552.965323878761,112.517759347496,3127.10354148906,0,0,0,0
1974,2016,3014.2577730385,455.894397580891,4660.12793285893,1321.5014423369,1882,27.4066957273623,6513.46682541583,577.67313305856,117.545321126227,3322.12647885681,0,0,0,0
1975,2016,3335.97268071571,504.552486925535,5157.50829663997,1462.54668349693,2147,30.0464971002705,7140.8412028005,639.328795136259,130.091057085595,3642.11230009923,0,0,0,0
1976,2016,3551.04340385357,537.081071122693,5490.01372912148,1556.83731562977,2234,30.9940468562302,7366.03558457753,680.546430726522,138.478049545966,3756.97036856625,0,0,0,0
1977,2016,3520.4463258381,532.453385801827,5442.70977947287,1543.42304061639,2208,31.0968601728593,7390.47016559145,674.682595829012,137.284872441797,3769.43297423569,0,0,0,0
1978,2016,3485.09630366489,527.106836741796,5388.05764347107,1527.92499472716,2175,31.2858143763937,7435.37696313057,667.907873957132,135.906347437952,3792.33722249304,0,0,0,0
1979,2016,3567.67870840567,539.597094209766,5515.73238135762,1564.13051369529,2180,31.8082171744009,7559.53105044459,683.734535136819,139.126767194835,3855.66073238101,0,0,0,0
1980,2016,3533.81398128176,534.475190068225,5463.37655359119,1549.28364620476,2173,32.2166917026298,7656.60898041885,677.244465444429,137.806163409638,3905.17432787852,0,0,0,0
1981,2016,3485.98748069447,527.24162369289,5389.43542841229,1528.31570176638,2160,32.5084592227934,7725.95035897189,668.078665264827,135.941100169141,3940.54118180532,0,0,0,0
1982,2016,3480.93747752687,526.477830970028,5381.62798041204,1526.10169521078,2167,32.8085629578187,7797.27291976931,667.110847854558,135.744168025735,3976.91851727288,0,0,0,0
1983,2016,3483.31394960574,526.83726283961,5385.30207358863,1527.14358064871,2193,33.1114454311314,7869.25587464818,667.566291341743,135.836841975573,4013.63267992069,0,0,0,0
1984,2016,3463.41099594519,523.827020931862,5354.53154323468,1518.41779010603,2229,33.0892155248332,7863.97272199652,663.751952136567,135.060697645677,4010.93806247865,0,0,0,0
1985,2016,3412.91096426917,516.189093703247,5276.45706323211,1496.27772454998,2290,33.1809138883131,7885.76572668462,654.073778033881,133.091376211612,4022.05335942707,0,0,0,0
1986,2016,3560.84635117892,538.563727584718,5505.16936347492,1561.13509306124,2363,32.6779622583169,7766.2343979408,682.425135111161,138.86032958905,3961.08763980088,0,0,0,0
1987,2016,3491.33454287193,528.050345399449,5397.70213805962,1530.65994400173,2448,32.8558015087023,7808.49961915408,669.103413110993,136.149616556278,3982.64457933721,0,0,0,0
1988,2016,3674.32289294503,555.726599357252,5680.60731265715,1610.88512272249,2662,34.845378122389,8281.34178147769,704.172561624256,143.285510693831,4223.81284039992,0,0,0,0
1989,2016,3730.46704580836,564.218177276123,5767.40776395412,1635.49966619363,2634,34.9342977475817,8302.47439208433,714.932414009007,145.474932758762,4234.59131016809,0,0,0,0
1990,2016,3570.3522394944,540.001455063046,5519.86573618128,1565.30263481296,2464,33.2476036072077,7901.6151846396,684.246909059902,139.231025388403,4030.13721175319,0,0,0,0
1991,2016,3354.68739833683,507.383012898492,5186.44178040563,1470.75153132064,2221,31.0357279305393,7375.94149579939,642.915412597843,130.820864440572,3762.02277627007,0,0,0,0
1992,2016,3120.90195757785,472.023902728377,4825.00286415846,1368.25605136409,1993,28.8905419727654,6866.11726491416,598.111159545997,121.704064625224,3501.99219311308,0,0,0,0
