Timestamp,dena21,dena81,dena82,dena22,dena23,dena71,dena84,dena73,dena24,dena83,dena72,dena74,dena25,dena75,dena41,dena42,dena26,dena76
03/03/15 03:00 PM,1068.54752080927,5317.81120809272,2117.60256242781,3180.71616647417,4916.14624971126,1199.56095838146,3448.17695838146,3841.21727109801,3417.8166456649,2639.41312485563,9830.3974173404,6535.91710462384,3292.23712485563,5763.89504161854,3646.29247919073,5730.344,5147.81281213907,1715.93760404636
03/03/15 04:00 PM,1050.61703552511,5220.64635525111,2080.46110657533,3119.41228420088,4821.97042630133,1184.36192894978,3398.56792894978,3799.80260922379,3354.46324867577,2589.55021315066,9724.17100529691,6465.8963250229,3232.38421315066,5672.53407105022,3592.07296447489,5642.654,5045.35553287666,1681.78517762555
03/03/15 05:00 PM,1066.33182448524,5305.79224485244,2113.01047345573,3173.12859588196,4904.49089382293,1197.69035102951,3442.05935102951,3836.13493066231,3409.97877139671,2633.24294691147,9817.36091441316,6527.32533478036,3284.83394691147,5752.61364897049,3639.60317551476,5719.521,5135.12736727867,1711.70912242622
03/03/15 06:00 PM,1130.20474272173,5653.62742721733,2245.6642281652,3393.21794177387,5242.4869126608,1250.77051455653,3617.00051455653,3978.69783006094,3636.95319905213,2812.0684563304,10183.1072037915,6768.20988828707,3499.0384563304,6076.90948544347,3831.24525727827,6030.07,5503.571140826,1834.52371360867
03/03/15 07:00 PM,1121.05167772512,5603.61077725119,2226.62003317536,3361.50742180095,5193.79913270142,1243.27064454976,3592.10964454976,3958.7665450237,3604.29774407583,2786.32206635071,10131.9650236967,6734.54812322275,3468.24306635071,6030.55335545024,3803.93332227488,5985.751,5450.42516587678,1816.80838862559
03/03/15 08:00 PM,1046.06953984627,5196.0393984627,2071.04861953881,3103.90031877016,4798.13847815524,1180.48492030746,3385.94892030746,3789.19506169103,3338.42277892389,2576.92923907762,9696.96488430443,6447.95874292087,3217.22523907762,5649.33907969254,3578.29046015373,5620.376,5019.44309769405,1673.14769923135
03/03/15 09:00 PM,985.100114540603,4867.54514540603,1945.14034362181,2897.34491632482,4480.70537448724,1127.62377091879,3215.28777091879,3642.85874005337,3124.43680178422,2408.71268724362,9321.70879286312,6200.37782372854,3014.80868724362,5337.40022908121,3392.2598854594,5320.176,4674.90171810904,1558.30057270302
03/03/15 10:00 PM,943.937666294955,4647.28466294954,1860.44299888486,2759.40933035963,4268.62999553945,1090.99266741009,3098.49066741009,3539.65567075551,2981.11566406468,2296.20999776972,9057.12934374129,6025.64434039587,2879.03199776972,5125.77533258991,3265.33233370505,5115.882,4445.36499442431,1481.78833147477
03/03/15 11:00 PM,872.505035445458,4268.03035445458,1714.06510633637,2523.02028356366,3904.99042534549,1025.56992910908,2892.69992910908,3351.89461009996,2734.6552481182,2103.07021267275,8575.89900752718,5707.5043265363,2645.14021267275,4756.51007089092,3042.44496455454,4758.17,4053.07553168187,1351.02517722729
03/04/15 12:00 AM,814.756499064081,3964.27099064081,1596.30449719224,2334.75799251265,3615.19898876897,970.913001871839,2723.37400187184,3191.84351029511,2537.55949344856,1948.92699438448,8165.80602620574,5436.09651778247,2457.70599438448,4456.06299812816,2859.75850093592,4465.949,3741.69748596121,1247.2324953204
